material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,r_est,loss_est_dB,sq_dB_pred,r_estimated,T_total
mp-569994,CdI2,2.3621,0.0001306761111092,-0.8269528823333339,5.247779827721463,6mm,P6_3mc,Hexagonal,0.004060000263004,2.1626031566917985,10.665865813329832,4.676852413333332,6,✓ Noncentro (6mm) — χ⁽²⁾ allowed | △ Gap 2.36 eV — marginal TPA risk | ✓ n=2.16 — ideal waveguide confinement | — Piezo=0.004 C/m² — weak or no data,0.0011,0.1002,0.005,0.0011,0.5746
mp-625184,Sr(HO)2,3.973,0.0016603344999985,-2.112952643,3.301970506126584,mm2,Pmc2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.97 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1179416,Sr(H8O5)2,3.6110033496651104,0.0343461581481481,-1.3663581192592598,1.929424267252216,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.61 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224204,K2ZnSi3O8,3.249595326486703,0.0236609433035646,-2.839284471035714,2.7330660244121305,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.25 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-647575,K2ZnCl4,4.5321,0.0010614180952388,-1.9923638348095232,2.269572254039459,mm2,Pna2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.53 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-559127,K2Zn2Si8O19,4.2225,0.0082700497849454,-2.99216316966129,2.823240777152249,2,C2,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.22 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-6115,K2Zn2(SO4)3,4.3495,0.0112149684210516,-2.0232563490526325,3.403755575657739,23,P2_13,Cubic,0.0,,,,6,✓ Noncentro (23) — χ⁽²⁾ allowed | ✓ Gap 4.35 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-767063,Sn(PO3)2,3.5944,0.0619226402777517,-2.3693726329761904,2.8795537872657864,222,C222_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.59 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1179365,Sr(H8O5)2,3.9505043770110992,0.0256839475925936,-1.3750203298148145,1.94889300536486,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.95 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1179353,Sr(H8O5)2,4.062301744562103,0.0454406387037042,-1.3552636387037036,1.7377178391047656,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.06 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1179340,Sr(H8O5)2,3.559304423360828,0.0630646996296295,-1.3376395777777783,1.629277317193919,2,C2,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.56 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1179337,Sr(H8O5)2,3.3847000000000005,0.0628143907407414,-1.3378898866666662,1.642027377153606,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.38 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1179312,Sr(H8O5)2,3.566003759428706,0.0386400111111111,-1.3620642662962965,1.8403631124467703,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.57 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-626337,Sr(H8O5)2,3.5641,0.0432323755555552,-1.3574719018518522,1.9099176140604943,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.56 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-626282,Sr(H8O5)2,3.7935,0.0220334553703702,-1.3786708220370372,1.9179138865907488,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.79 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-626271,Sr(H8O5)2,3.5407,0.0381089446296298,-1.3625953327777776,1.931561396646309,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.54 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-626260,Sr(H8O5)2,3.7903,0.0617687038888892,-1.3389355735185182,1.8153987427170637,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.79 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-626216,Sr(H8O5)2,3.2933,0.0592709774074071,-1.3414333000000005,1.714895946722394,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.29 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1380156,CdH8(NO5)2,3.5094012855839933,0.0198750486309533,-1.1369503188095238,2.4535341280747285,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.51 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1182065,CdH8(NO5)2,3.5725,0.009504173392858,-1.1473211940476191,2.453535169115802,mm2,Fdd2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.57 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-703542,CdH8(NO5)2,3.5406000000000004,0.0095279867261917,-1.1472973807142854,2.3920884963451634,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.54 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1198011,CdH6C2O7,3.5898,0.0529081981249994,-1.3813374020312494,2.591836495789449,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.59 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1189091,K3B6ClO10,5.3729,0.0304523525555238,-2.7257544453375004,2.30766827773188,3m,R3m,Trigonal,0.0,,,,6,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 5.37 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1202500,NdH3CSO7,4.625500000000001,0.0529071491346115,-2.021807961442307,3.421030493496225,4,P4_3,Tetragonal,0.0,,,,6,✓ Noncentro (4) — χ⁽²⁾ allowed | ✓ Gap 4.63 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-768909,Sr(IO3)2,3.3968,0.0230502980555558,-1.5202327852777786,4.520467701438294,222,P2_12_12_1,Orthorhombic,0.0,,,,6,✓ Noncentro (222) — χ⁽²⁾ allowed | ✓ Gap 3.40 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1198960,Cd3H14S3(NO8)2,4.120299999999999,0.0321759693092067,-1.3624019357894737,3.276548953647365,mm2,Cmc2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.12 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-771570,Sr2CaI6,3.4313,0.0821583180555562,-1.857873851111111,4.169749493191024,-42m,P-4b2,Tetragonal,0.0,,,,6,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.43 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-756238,Sr2CaI6,3.9626,0.0223179769444445,-1.9177141922222225,3.895139291136508,32,P321,Trigonal,0.0,,,,6,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.96 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-556498,Sr2Be2B2O7,4.0817,0.0054582771153874,-3.169924973333333,3.5930617929716857,-6m2,P-6c2,Hexagonal,0.0,,,,6,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | ✓ Gap 4.08 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1201098,Sr2B5H3O11,5.163836239777989,0.0004428440476162,-2.7111933247420628,3.0970816528912777,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 5.16 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-6610,K3Cu(CN)4,4.164899999999999,0.0576031661631954,-0.3311910816840265,1.9533395751402487,3m,R3c,Trigonal,0.0,,,,6,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 4.16 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-18511,NdF3,7.8031,0.0014849800000007,-4.482742256875,6.55890801875755,6mm,P6_3cm,Hexagonal,0.0,,,,6,✓ Noncentro (6mm) — χ⁽²⁾ allowed | ✓ Gap 7.80 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-7337,NdAl3(BO3)4,5.308399999999999,0.0109677717604306,-3.234371249708333,4.044985222022068,32,R32,Trigonal,0.0,,,,6,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 5.31 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-42036,Nd6Al7Si5N3O25,3.3797999999999995,0.059913077364138,-3.272922386413044,4.881213563926946,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.38 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1194344,Nd4PClO8,4.4905,0.0346524570833324,-3.529482492831633,5.700201722181972,mm2,Pmn2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.49 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224179,K3NaP4(H2O7)2,5.2931,0.0043037124359077,-2.367443954103874,2.373952415808146,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 5.29 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224320,K3Na9Sr4(BO2)20,4.4723,0.0009133017927505,-2.809081294967068,2.653355495196064,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.47 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-581403,K3Na4Si3BF22,6.9803,0.0034309030050474,-3.369319869588906,2.630034791791177,mm2,Imm2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 6.98 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-680493,K3Co(CN)6,3.8399,0.0730880386328127,-0.2248624437109381,1.909797523795363,mm2,Pnc2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.84 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1179374,Sr(H8O5)2,3.3644191428778387,0.0583992937037045,-1.342304983703703,1.5593699801461398,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.36 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1218956,Sr20P12Br(O16F)3,5.1103000000000005,0.0046044840476184,-3.3845317894727893,4.009034640336126,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 5.11 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-729560,Sr20P12Br(O16F)3,4.730300000000001,0.0061408506547611,-3.3829954228656463,4.021200629091202,3,P3,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 4.73 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-28248,CdI2,2.3653,0.0001492961111102,-0.8269342623333328,5.253512682087342,6mm,P6_3mc,Hexagonal,0.008485001820716,2.1373772050497943,10.239778593331517,4.56838131666647,6,✓ Noncentro (6mm) — χ⁽²⁾ allowed | △ Gap 2.37 eV — marginal TPA risk | ✓ n=2.14 — ideal waveguide confinement | — Piezo=0.008 C/m² — weak or no data,0.0022,0.1038,0.011,0.0022,0.5732
mp-1200842,CdH8C2S2(N2Cl)2,3.8023,0.083005007193341,-0.4971869813157901,1.897756404812623,mm2,Pmn2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.80 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-556578,Cd(IO3)2,3.2417,0.0108911038888885,-1.0121621124999995,5.754640234449325,mm2,Pca2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.24 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1220260,Nd3Sm(GaO3)4,3.4634598944914474,0.0362292297083373,-3.060264378375,7.328296669289665,m,Pm,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.46 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1220289,Nd3SOF5,3.4352067587954687,0.0318113122500038,-4.018599806499999,6.008897471350831,m,Pm,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.44 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1220307,Nd3Ga5SiO14,3.5227000000000004,0.0196063055253619,-2.938829264347825,5.783614746939899,3,P3,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 3.52 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1223822,K3SO4F,4.9511,0.0101664791666644,-2.406508879361111,2.3611996417987395,-43m,P-43m,Cubic,0.0,,,,6,✓ Noncentro (-43m) — χ⁽²⁾ allowed | ✓ Gap 4.95 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-560105,K3Ho(SiO3)3,3.7625,0.000796621760414,-3.116710351359375,3.151387840348231,mm2,Pmn2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.76 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1202629,CdH20N6OF2,3.6291,0.036864140444444,-0.6830364018888891,1.710051115473909,32,P3_121,Trigonal,0.0,,,,6,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.63 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1218899,Sr10P6ClO24F,5.1055,0.0091383767857138,-3.3561158460204075,3.969681119057139,3,P3,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 5.11 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-705932,Sr10P6ClO24F,5.1204,0.0008729057142851,-3.364381317091836,3.9884449106615545,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 5.12 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1218918,Sr10P6BrO24F,5.0805,0.009682814285715,-3.339368065187074,4.048985953016159,3,P3,Trigonal,0.0,,,,6,✓ Noncentro (3) — χ⁽²⁾ allowed | ✓ Gap 5.08 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-38240,Sr(PrS2)2,2.0955,0.0,-2.386041710654762,4.947127519702359,-42m,I-42d,Tetragonal,0.358865,2.736926459248281,20.95234576,7.490766443333332,6,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 2.10 eV — marginal TPA risk | ✗ n=2.74 — outside useful range | △ Piezo=0.36 C/m² — moderate,0.0836,0.0494,0.417,0.0836,0.5951
mp-555336,Sr(PO3)2,5.6094,0.0078804759722226,-2.9853335672817454,3.071932056944488,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 5.61 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-976307,K4Ba(SiO3)3,4.6722,0.0155487935294189,-2.8689646102352944,3.1527546978601806,mm2,Ama2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.67 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-558347,K4Ba(SiO3)3,4.2302,0.0020140820588299,-2.882499321705883,3.0750853534829155,mm2,Ama2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.23 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1223892,K3RbMn2F12,3.37,0.0065225045833336,-2.889296584728448,2.9617233033288746,-42m,P-4m2,Tetragonal,0.0,,,,6,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 3.37 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224636,K3Rb5Te4H24(SO10)4,3.3054,0.000399250078126,-1.6545177816989587,3.023774034057663,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.31 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224465,K3Rb5(Mo3O10)4,3.3587,0.0088787466250002,-2.0969630624875,3.683393160205615,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 3.36 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1223624,K3PO3F2,4.6692,0.0167245169444445,-2.7844214101547617,2.534927769229769,mm2,Fmm2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.67 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-684767,K3P2H(O3F)2,4.9848,0.0115641310714194,-2.618911280877551,2.4823617763718557,m,Cc,Monoclinic,0.0,,,,6,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.98 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-42091,K3Sn2S3ClO12,3.9055,0.0348389726785667,-2.018854903297618,3.141480776494958,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.91 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1224582,K3Na(B3O5)4,5.3009,0.0023986893441403,-2.805412341661,2.2522613680608194,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 5.30 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-653861,K3Lu(SiO3)3,3.4819,0.0052586070000009,-3.122942266151042,3.208057593703729,mm2,Pmn2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.48 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1220965,Nd4(WO5)3,3.2602,0.0358797006818178,-3.017412358522727,7.149666373455027,2,C2,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.26 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-557330,Sr2B5ClO9,5.3411,0.0016196576225526,-3.035937721078431,3.1276761986070927,mm2,Pnn2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.34 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1209005,Sr2B5BrO9,5.164300000000001,0.0021627050784367,-3.0011357938725496,3.391239549824852,mm2,Pnn2,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.16 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1201749,Sr2As2O7,3.3500999999999994,0.0001958149999525,-2.5195387193181817,4.236154308585805,4,P4_1,Tetragonal,0.0,,,,6,✓ Noncentro (4) — χ⁽²⁾ allowed | ✓ Gap 3.35 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1218880,Sr2Al3FeO8,3.4037,0.0133631383482102,-3.1177773642857143,3.583175125417519,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.40 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-720255,Sr20P12Cl(O16F)3,5.170100000000001,0.004213700297619,-3.393024244889455,3.9631259349123695,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 5.17 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1091384,NbTl3S4,2.458,0.0,-0.897521281250004,5.973777370660697,-43m,I-43m,Cubic,0.21719,2.576577307204268,22.18063718,6.638750619999997,6,✓ Noncentro (-43m) — χ⁽²⁾ allowed | △ Gap 2.46 eV — marginal TPA risk | ✗ n=2.58 — outside useful range | △ Piezo=0.22 C/m² — moderate,0.0521,0.0593,0.262,0.0521,0.5911
mp-676501,K3Sn2S3BrO12,3.4126000000000003,0.0362220814484102,-1.994940552821428,3.317484501132908,2,P2_1,Monoclinic,0.0,,,,6,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.41 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-672176,K3Sc(MoO4)3,3.9186,0.0026281901315794,-2.404960924434211,2.8943854306598693,mm2,Pca2_1,Orthorhombic,0.0,,,,6,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.92 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
mp-1220548,Nd3Er(WO4)6,4.019699999999999,0.0360805020772101,-2.726873544779412,6.872158476892542,1,P1,Triclinic,0.0,,,,6,✓ Noncentro (1) — χ⁽²⁾ allowed | ✓ Gap 4.02 eV — transparent at 775nm | — n not available | — Piezo=0.000 C/m² — weak or no data,,,,,
