material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,nelements,nsites,elements,is_noncentro,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes,photonic_binary,r_est,loss_est_dB,sq_dB_pred,r_estimated,T_total,final_composite
mp-1217830,TaTlWO6,3.2355,0.0,-2.516774327296297,7.619552106607962,mm2,Ima2,Orthorhombic,4,18,"['O', 'Ta', 'Tl', 'W']",True,11.039004585561855,2.3029513079235238,252.7668214100001,5.303584726666667,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.24 eV — transparent at 775nm | ✓ n=2.30 — ideal waveguide confinement | ✓ Piezo=11.04 C/m² — strong χ⁽²⁾ proxy,1,2.8026,0.083,3.76,2.8026,0.5815,0.6253
mp-3731,LiNbO3,3.3358000000000003,0.0,-2.899517651666666,4.577485857989899,m,R3c,Trigonal,3,40,"['Li', 'Nb', 'O']",True,4.634674744652731,2.4109514117874715,39.9828978814679,5.812686710000001,11,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.34 eV — transparent at 775nm | ✓ n=2.41 — ideal waveguide confinement | ✓ Piezo=4.63 C/m² — strong χ⁽²⁾ proxy,1,1.15,0.0723,3.252,1.15,0.5858,0.6084
mp-3666,LiTaO3,3.7003,0.0,-3.125358770133336,7.452082834914814,3m,R3c,Trigonal,3,10,"['Li', 'O', 'Ta']",True,3.4006913517375352,2.2893029295690286,38.09506762305082,5.240907903333336,11,✓ Noncentro (3m) — χ⁽²⁾ allowed | ✓ Gap 3.70 eV — transparent at 775nm | ✓ n=2.29 — ideal waveguide confinement | ✓ Piezo=3.40 C/m² — strong χ⁽²⁾ proxy,1,0.8659,0.0845,2.824,0.8659,0.5809,0.5941
mp-6289,Ba2Ti(GeO4)2,3.7129,0.0,-2.894512731410256,4.605709030235431,4mm,P4bm,Tetragonal,4,26,"['Ba', 'Ge', 'O', 'Ti']",True,3.071859999999999,1.8578130933977184,27.294080520000005,3.45146949,11,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.71 eV — transparent at 775nm | ✓ n=1.86 — ideal waveguide confinement | ✓ Piezo=3.07 C/m² — strong χ⁽²⁾ proxy,1,0.8683,0.1581,2.635,0.8683,0.5521,0.5878
mp-3933,Mg2PN3,3.537100000000001,0.0,-1.1050986107738094,3.1289768434960896,mm2,Cmc2_1,Orthorhombic,3,12,"['Mg', 'N', 'P']",True,2.710455143587512,2.1018340308724026,9.92768438,4.417706293333333,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.54 eV — transparent at 775nm | ✓ n=2.10 — ideal waveguide confinement | ✓ Piezo=2.71 C/m² — strong χ⁽²⁾ proxy,1,0.7203,0.1092,2.486,0.7203,0.571,0.5829
mp-6853,Ca3TaGa3(SiO7)2,3.9126,0.0,-3.081639833036231,4.471463899478167,32,P321,Trigonal,5,23,"['Ca', 'Ga', 'O', 'Si', 'Ta']",True,2.679148209288183,1.865799364883588,32.114435516761354,3.48120727,11,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 3.91 eV — transparent at 775nm | ✓ n=1.87 — ideal waveguide confinement | ✓ Piezo=2.68 C/m² — strong χ⁽²⁾ proxy,1,0.7557,0.1561,2.448,0.7557,0.5528,0.5816
mp-550925,NaScAs2O7,3.46,0.0,-2.357954287852664,3.6462267853828,2,C2,Monoclinic,4,11,"['As', 'Na', 'O', 'Sc']",True,2.670094596880208,1.8444036145413871,16.660436086666667,3.4018246933333334,11,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.46 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=2.67 C/m² — strong χ⁽²⁾ proxy,1,0.7575,0.1616,2.439,0.7575,0.5507,0.5813
mp-1245510,Mg3MoN4,3.4901,0.0,-0.9721851925000004,3.647223964816253,mm2,Pmn2_1,Orthorhombic,3,16,"['Mg', 'Mo', 'N']",True,2.352154731198609,2.296470774906574,10.268663116666666,5.27377802,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.49 eV — transparent at 775nm | ✓ n=2.30 — ideal waveguide confinement | ✓ Piezo=2.35 C/m² — strong χ⁽²⁾ proxy,1,0.598,0.0837,2.258,0.598,0.5812,0.5753
mp-3491,NbSbO4,2.4304,0.0,-2.523132912916666,5.6213778581901055,mm2,Pna2_1,Orthorhombic,3,24,"['Nb', 'O', 'Sb']",True,8.088503480786787,2.477512291930489,74.87630826333334,6.138067156666666,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.43 eV — marginal TPA risk | ✓ n=2.48 — ideal waveguide confinement | ✓ Piezo=8.09 C/m² — strong χ⁽²⁾ proxy,1,1.9799,0.0667,3.735,1.9799,0.588,0.57
mp-7375,KNbO3,2.3108,0.0,-2.852127680450001,4.499799384805183,3m,R3m,Trigonal,3,5,"['K', 'Nb', 'O']",True,6.016268867731636,2.314658051779283,30.300251476620318,5.357641896666667,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.31 eV — marginal TPA risk | ✓ n=2.31 — ideal waveguide confinement | ✓ Piezo=6.02 C/m² — strong χ⁽²⁾ proxy,1,1.5235,0.0818,3.51,1.5235,0.5819,0.5625
mp-1029565,Na3W2N5,2.2342000000000004,0.0,-0.6226133119137927,5.171883357122007,4,I4_1,Tetragonal,3,40,"['N', 'Na', 'W']",True,5.934497617204004,2.285528356857556,16.62717393,5.22363987,9,✓ Noncentro (4) — χ⁽²⁾ allowed | △ Gap 2.23 eV — marginal TPA risk | ✓ n=2.29 — ideal waveguide confinement | ✓ Piezo=5.93 C/m² — strong χ⁽²⁾ proxy,1,1.5124,0.0849,3.492,1.5124,0.5807,0.5619
mp-7611,Li2CaGeO4,4.1135,0.0,-2.604269733958333,3.481782510946955,-42m,I-42m,Tetragonal,4,8,"['Ca', 'Ge', 'Li', 'O']",True,1.7575299999999991,1.814903552074692,10.413889626666666,3.2938749033333328,11,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.11 eV — transparent at 775nm | ✓ n=1.81 — ideal waveguide confinement | ✓ Piezo=1.76 C/m² — strong χ⁽²⁾ proxy,1,0.5026,0.1696,1.853,0.5026,0.5477,0.5618
mp-690560,TiTlWO5F,2.8041,0.0,-2.586616891296297,6.292805577770204,mm2,Ima2,Orthorhombic,5,18,"['F', 'O', 'Ti', 'Tl', 'W']",True,5.859318339330027,2.2840761874333357,76.59085846,5.217004030000001,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.80 eV — marginal TPA risk | ✓ n=2.28 — ideal waveguide confinement | ✓ Piezo=5.86 C/m² — strong χ⁽²⁾ proxy,1,1.4937,0.0851,3.481,1.4937,0.5806,0.5615
mp-4514,NaNbO3,2.7818,0.0,-2.844822765275861,4.472888259328947,3m,R3c,Trigonal,3,10,"['Na', 'Nb', 'O']",True,5.622146791680753,2.3027076041043517,38.555950309969234,5.302462310000002,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.78 eV — marginal TPA risk | ✓ n=2.30 — ideal waveguide confinement | ✓ Piezo=5.62 C/m² — strong χ⁽²⁾ proxy,1,1.4274,0.083,3.448,1.4274,0.5815,0.5604
mp-661,AlN,4.0536,0.0,-1.6796721718749996,3.200889717614517,6mm,P6_3mc,Hexagonal,2,4,"['Al', 'N']",True,1.675678528149127,2.131321910614787,8.731928620001746,4.542533086666666,11,✓ Noncentro (6mm) — χ⁽²⁾ allowed | ✓ Gap 4.05 eV — transparent at 775nm | ✓ n=2.13 — ideal waveguide confinement | ✓ Piezo=1.68 C/m² — strong χ⁽²⁾ proxy,1,0.4422,0.1047,1.78,0.4422,0.5728,0.5593
mp-6062,YAl3(BO3)4,5.359,0.0,-3.244045756333333,3.6340701753255913,32,R32,Trigonal,4,20,"['Al', 'B', 'O', 'Y']",True,1.650112363636572,1.805701328200948,10.629613616666669,3.260557286666667,11,✓ Noncentro (32) — χ⁽²⁾ allowed | ✓ Gap 5.36 eV — transparent at 775nm | ✓ n=1.81 — ideal waveguide confinement | ✓ Piezo=1.65 C/m² — strong χ⁽²⁾ proxy,1,0.4731,0.1722,1.768,0.4731,0.5467,0.5589
mp-752467,NbO2F,2.2079,0.0,-3.16741875625,4.073915146329103,m,Cc,Monoclinic,3,8,"['F', 'Nb', 'O']",True,5.329545940562274,2.318510837441424,65.92424666666669,5.375492503333335,9,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.21 eV — marginal TPA risk | ✓ n=2.32 — ideal waveguide confinement | ✓ Piezo=5.33 C/m² — strong χ⁽²⁾ proxy,1,1.3485,0.0813,3.4,1.3485,0.5821,0.5588
mp-3677,MgSiN2,3.9662000000000006,0.0,-1.3460087593750003,3.1469685511783623,mm2,Pna2_1,Orthorhombic,3,16,"['Mg', 'N', 'Si']",True,1.5784585446251032,2.089680300109724,8.757305796666666,4.366763756666667,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.97 eV — transparent at 775nm | ✓ n=2.09 — ideal waveguide confinement | ✓ Piezo=1.58 C/m² — strong χ⁽²⁾ proxy,1,0.4207,0.1111,1.703,0.4207,0.5703,0.5568
mp-555903,Al(IO3)3,3.3466,0.0,-1.3017925411538454,5.036955884461228,6,P6_3,Hexagonal,3,26,"['Al', 'I', 'O']",True,1.573204377158176,2.00891931561889,8.33793544,4.035756816666668,11,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 3.35 eV — transparent at 775nm | ✓ n=2.01 — ideal waveguide confinement | ✓ Piezo=1.57 C/m² — strong χ⁽²⁾ proxy,1,0.4276,0.125,1.705,0.4276,0.5648,0.5568
mp-9747,B4PbO7,4.209300000000001,0.0,-2.6473397413889157,5.846993607062421,mm2,Pmn2_1,Orthorhombic,3,24,"['B', 'O', 'Pb']",True,1.533211452507448,1.9688115095153216,17.249810543333332,3.87621876,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.21 eV — transparent at 775nm | ✓ n=1.97 — ideal waveguide confinement | ✓ Piezo=1.53 C/m² — strong χ⁽²⁾ proxy,1,0.421,0.1328,1.673,0.421,0.5618,0.5558
mp-638731,LaCO3F,3.9263,0.0,-3.132066028888888,4.737753261452991,-6m2,P-62m,Hexagonal,4,18,"['C', 'F', 'La', 'O']",True,1.531168991657237,1.8167048971512496,15.861444033333331,3.300416683333333,11,✓ Noncentro (-6m2) — χ⁽²⁾ allowed | ✓ Gap 3.93 eV — transparent at 775nm | ✓ n=1.82 — ideal waveguide confinement | ✓ Piezo=1.53 C/m² — strong χ⁽²⁾ proxy,1,0.4377,0.1691,1.672,0.4377,0.5479,0.5557
mp-752955,WOF4,4.4106,0.0,-2.6825070775,5.451747834693011,4,I4,Tetragonal,3,6,"['F', 'O', 'W']",True,2.896530435279421,1.5708245361380544,4.707491293333334,2.4674897233333337,10,✓ Noncentro (4) — χ⁽²⁾ allowed | ✓ Gap 4.41 eV — transparent at 775nm | △ n=1.57 — weak confinement | ✓ Piezo=2.90 C/m² — strong χ⁽²⁾ proxy,1,0.8904,0.2616,2.421,0.8904,0.514,0.5534
mp-561104,Ga(IO3)3,3.3187,0.0,-1.0737182925000004,5.214145831034352,6,P6_3,Hexagonal,3,26,"['Ga', 'I', 'O']",True,1.449313576111119,2.025709574445458,8.921913306667621,4.103499279999999,11,✓ Noncentro (6) — χ⁽²⁾ allowed | ✓ Gap 3.32 eV — transparent at 775nm | ✓ n=2.03 — ideal waveguide confinement | ✓ Piezo=1.45 C/m² — strong χ⁽²⁾ proxy,1,0.3923,0.122,1.597,0.3923,0.566,0.5532
mp-10572,NaPN2,4.685100000000001,0.0,-0.8074272015055426,3.195148463598698,-42m,I-42d,Tetragonal,3,8,"['N', 'Na', 'P']",True,1.43643761169638,2.005325591186296,9.914919876658503,4.021330726666668,11,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 4.69 eV — transparent at 775nm | ✓ n=2.01 — ideal waveguide confinement | ✓ Piezo=1.44 C/m² — strong χ⁽²⁾ proxy,1,0.3908,0.1257,1.588,0.3908,0.5646,0.5529
mp-23910,CrHO2,3.0137,0.0,-1.9860185846875007,4.049822450605898,3m,R3m,Trigonal,3,4,"['Cr', 'H', 'O']",True,4.556029453493492,2.096968856071385,9.847250253325296,4.397278383333333,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 3.01 eV — marginal TPA risk | ✓ n=2.10 — ideal waveguide confinement | ✓ Piezo=4.56 C/m² — strong χ⁽²⁾ proxy,1,1.2122,0.1099,3.19,1.2122,0.5708,0.5518
mp-13252,SnB4O7,3.571999999999999,0.0,-2.6146258118055563,4.432943406220965,mm2,Pmn2_1,Orthorhombic,3,24,"['B', 'O', 'Sn']",True,1.36381,1.982969616509542,21.117567016666666,3.9321685,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.57 eV — transparent at 775nm | ✓ n=1.98 — ideal waveguide confinement | ✓ Piezo=1.36 C/m² — strong χ⁽²⁾ proxy,1,0.3731,0.13,1.524,0.3731,0.5629,0.5508
mp-28477,Sr(ClO3)2,5.2387,0.0,-1.2330844788888886,3.1324118519195623,mm2,Fdd2,Orthorhombic,3,18,"['Cl', 'O', 'Sr']",True,2.5921700000000003,1.6182418844742172,28.56488759333333,2.618706796666666,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.24 eV — transparent at 775nm | △ n=1.62 — weak confinement | ✓ Piezo=2.59 C/m² — strong χ⁽²⁾ proxy,1,0.7851,0.2392,2.317,0.7851,0.522,0.55
mp-567278,Sr(Si3N4)2,3.2116,0.0,-1.330957356000001,3.4730472934064998,mm2,Imm2,Orthorhombic,3,15,"['N', 'Si', 'Sr']",True,1.3361487121574451,2.1474006721305336,13.432889943333334,4.611329646666667,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.21 eV — transparent at 775nm | ✓ n=2.15 — ideal waveguide confinement | ✓ Piezo=1.34 C/m² — strong χ⁽²⁾ proxy,1,0.3513,0.1024,1.485,0.3513,0.5737,0.5495
mp-5777,BaTiO3,2.2934,0.0,-3.492277977666666,5.905237282818014,mm2,Amm2,Orthorhombic,3,5,"['Ba', 'O', 'Ti']",True,4.162563265597291,2.420043841889371,12.98183309,5.856612196666666,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.29 eV — marginal TPA risk | ✓ n=2.42 — ideal waveguide confinement | ✓ Piezo=4.16 C/m² — strong χ⁽²⁾ proxy,1,1.0309,0.0715,3.112,1.0309,0.5861,0.5492
mp-558387,TeOF2,4.2002,0.0,-2.1164074666666663,5.047810666340969,2,P2_1,Monoclinic,3,16,"['F', 'O', 'Te']",True,1.217635664351204,1.805838536525345,15.039083056666668,3.26105282,11,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 4.20 eV — transparent at 775nm | ✓ n=1.81 — ideal waveguide confinement | ✓ Piezo=1.22 C/m² — strong χ⁽²⁾ proxy,1,0.3491,0.1722,1.395,0.3491,0.5467,0.5465
mp-1019550,BeGeN2,3.3941,0.0,-0.8018419456250001,4.938580350142996,mm2,Pna2_1,Orthorhombic,3,16,"['Be', 'Ge', 'N']",True,1.240779262761914,2.3008681325389624,9.733288446666668,5.293994163333333,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.39 eV — transparent at 775nm | ✓ n=2.30 — ideal waveguide confinement | ✓ Piezo=1.24 C/m² — strong χ⁽²⁾ proxy,1,0.3152,0.0832,1.378,0.3152,0.5814,0.5459
mp-1216623,TlSbWO6,2.7695,0.0,-1.932454243703704,7.090741387241044,mm2,Ima2,Orthorhombic,4,18,"['O', 'Sb', 'Tl', 'W']",True,3.862896243623398,2.185993446925206,32.286518539999626,4.778567349999944,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.77 eV — marginal TPA risk | ✓ n=2.19 — ideal waveguide confinement | ✓ Piezo=3.86 C/m² — strong χ⁽²⁾ proxy,1,1.0066,0.0971,3.001,1.0066,0.5758,0.5455
mp-558828,K3Nb3(BO6)2,2.3447,0.0,-2.8775654310041943,3.746128875112413,3m,P31m,Trigonal,4,20,"['B', 'K', 'Nb', 'O']",True,3.854510910841994,2.122921295448012,25.322946106961087,4.506794826666667,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.34 eV — marginal TPA risk | ✓ n=2.12 — ideal waveguide confinement | ✓ Piezo=3.85 C/m² — strong χ⁽²⁾ proxy,1,1.0192,0.106,2.991,1.0192,0.5723,0.5452
mp-38322,Mg(IO3)2,3.4840000000000004,0.0,-1.3970649444444456,4.710937956777127,2,P2_1,Monoclinic,3,18,"['I', 'Mg', 'O']",True,1.174947054962728,1.8987228119624693,7.083063593333333,3.6051483166666674,11,✓ Noncentro (2) — χ⁽²⁾ allowed | ✓ Gap 3.48 eV — transparent at 775nm | ✓ n=1.90 — ideal waveguide confinement | ✓ Piezo=1.17 C/m² — strong χ⁽²⁾ proxy,1,0.3285,0.1481,1.353,0.3285,0.5559,0.5451
mp-1220034,PHPbO4,3.8626374607629046,0.0,-2.176725317270407,5.451057108879921,m,Pc,Monoclinic,4,14,"['H', 'O', 'P', 'Pb']",True,1.170372900668497,1.8440496278571248,15.078295963333334,3.4005190300000003,11,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.86 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=1.17 C/m² — strong χ⁽²⁾ proxy,1,0.3321,0.1617,1.35,0.3321,0.5507,0.545
mp-20496,Ga2PbO4,3.4457000000000004,0.0,-2.070018908571428,6.412771573477277,mm2,Ama2,Orthorhombic,3,14,"['Ga', 'O', 'Pb']",True,1.0730014491602091,2.0249239804660983,21.639104953333334,4.100317126666668,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.45 eV — transparent at 775nm | ✓ n=2.02 — ideal waveguide confinement | ✓ Piezo=1.07 C/m² — strong χ⁽²⁾ proxy,1,0.2905,0.1221,1.246,0.2905,0.566,0.5415
mp-9309,CsTa(BO3)2,3.4038,0.0,-3.013451491032184,4.755152673753062,mm2,Pmn2_1,Orthorhombic,4,20,"['B', 'Cs', 'O', 'Ta']",True,1.029423867364653,1.842975603926071,14.174491289999995,3.3965590766666662,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.40 eV — transparent at 775nm | ✓ n=1.84 — ideal waveguide confinement | ✓ Piezo=1.03 C/m² — strong χ⁽²⁾ proxy,1,0.2922,0.162,1.213,0.2922,0.5506,0.5404
mp-568228,RbLaSi(CN2)4,3.8555,0.0,-0.7139393675000008,2.652765528446996,-4,I-4,Tetragonal,5,15,"['C', 'La', 'N', 'Rb', 'Si']",True,1.984726761316289,1.7914608553423774,17.246701292174617,3.2093319962240425,10,✓ Noncentro (-4) — χ⁽²⁾ allowed | ✓ Gap 3.86 eV — transparent at 775nm | △ n=1.79 — weak confinement | ✓ Piezo=1.98 C/m² — strong χ⁽²⁾ proxy,1,0.5713,0.1763,2.015,0.5713,0.5452,0.5399
mp-7801,CaGeN2,2.6621999999999995,0.0,-0.8207689481250018,4.424811872177671,-42m,I-42d,Tetragonal,3,8,"['Ca', 'Ge', 'N']",True,3.130698368377968,2.370427571135638,15.751720530100156,5.61892687,9,✓ Noncentro (-42m) — χ⁽²⁾ allowed | △ Gap 2.66 eV — marginal TPA risk | ✓ n=2.37 — ideal waveguide confinement | ✓ Piezo=3.13 C/m² — strong χ⁽²⁾ proxy,1,0.7834,0.0761,2.695,0.7834,0.5842,0.5353
mp-3870,Sr2Nb2O7,2.6844,0.0,-3.300364764999999,5.0556772610475935,mm2,Cmc2_1,Orthorhombic,3,22,"['Nb', 'O', 'Sr']",True,3.090840615867917,2.184187025722233,69.0169109533955,4.770672963333333,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.68 eV — marginal TPA risk | ✓ n=2.18 — ideal waveguide confinement | ✓ Piezo=3.09 C/m² — strong χ⁽²⁾ proxy,1,0.8058,0.0973,2.683,0.8058,0.5757,0.5349
mp-18953,NaV(OF)2,2.1974,0.0,-2.696657163563218,2.961595294864368,2,P2_1,Monoclinic,4,12,"['F', 'Na', 'O', 'V']",True,3.089352122565505,1.8562305074172945,18.88587794333333,3.445591696666666,9,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.20 eV — marginal TPA risk | ✓ n=1.86 — ideal waveguide confinement | ✓ Piezo=3.09 C/m² — strong χ⁽²⁾ proxy,1,0.8736,0.1585,2.642,0.8736,0.5519,0.5335
mp-644129,KNiPH2O5,3.3716000000000004,0.0,-2.009573537439285,3.128078586705969,mm2,Pmn2_1,Orthorhombic,5,40,"['H', 'K', 'Ni', 'O', 'P']",True,1.74084,1.6574574966898346,7.606630656666667,2.747165353333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.37 eV — transparent at 775nm | △ n=1.66 — weak confinement | ✓ Piezo=1.74 C/m² — strong χ⁽²⁾ proxy,1,0.521,0.2227,1.816,0.521,0.528,0.5333
mp-13108,SrHfO3,3.7305,0.0328964169999999,-3.779468507,7.345445368102092,4mm,P4mm,Tetragonal,3,5,"['Hf', 'O', 'Sr']",True,8.735864163338391,2.085764604008164,246.35700598000005,4.3504139833333335,10,✓ Noncentro (4mm) — χ⁽²⁾ allowed | ✓ Gap 3.73 eV — transparent at 775nm | ✓ n=2.09 — ideal waveguide confinement | ✓ Piezo=8.74 C/m² — strong χ⁽²⁾ proxy,1,2.3305,0.1117,3.612,2.3305,0.57,0.5331
mp-550751,BaBeSiO4,4.6114,0.0,-3.3246150149999987,3.982585134568482,m,Cm,Monoclinic,4,7,"['Ba', 'Be', 'O', 'Si']",True,1.711731769875175,1.7136056946295044,10.331095636666667,2.9364444766666664,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 4.61 eV — transparent at 775nm | △ n=1.71 — weak confinement | ✓ Piezo=1.71 C/m² — strong χ⁽²⁾ proxy,1,0.5038,0.2015,1.806,0.5038,0.5358,0.5329
mp-555321,BaNiF4,4.1693,0.0,-3.3830551158333377,5.170532523273397,mm2,Cmc2_1,Orthorhombic,3,12,"['Ba', 'F', 'Ni']",True,1.69027,1.5807214386686437,24.571840266666666,2.4986802666666663,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.17 eV — transparent at 775nm | △ n=1.58 — weak confinement | ✓ Piezo=1.69 C/m² — strong χ⁽²⁾ proxy,1,0.518,0.2567,1.757,0.518,0.5157,0.5313
mp-7610,Li2CaSiO4,5.189699999999999,0.0,-3.0303690320833327,2.862344000463935,-42m,I-42m,Tetragonal,4,8,"['Ca', 'Li', 'O', 'Si']",True,1.58752,1.745535832726826,10.3346372,3.046895343333334,10,✓ Noncentro (-42m) — χ⁽²⁾ allowed | ✓ Gap 5.19 eV — transparent at 775nm | △ n=1.75 — weak confinement | ✓ Piezo=1.59 C/m² — strong χ⁽²⁾ proxy,1,0.4629,0.1906,1.713,0.4629,0.5398,0.5298
mp-1228131,Ba4Nb2WO12,2.7361644693840868,0.0,-3.1034034157894737,6.476315085976606,3m,R3m,Trigonal,4,19,"['Ba', 'Nb', 'O', 'W']",True,2.749990827430743,2.2232137668999203,73.69325926333333,4.942679453333333,9,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.74 eV — marginal TPA risk | ✓ n=2.22 — ideal waveguide confinement | ✓ Piezo=2.75 C/m² — strong χ⁽²⁾ proxy,1,0.7106,0.0923,2.505,0.7106,0.5777,0.529
mp-1880,SbF3,4.4396,0.0,-2.6852835287499994,4.740151403077557,mm2,Ama2,Orthorhombic,2,8,"['F', 'Sb']",True,1.508826443755812,1.6825958278802724,9.477790553371728,2.8311287200001,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.44 eV — transparent at 775nm | △ n=1.68 — weak confinement | ✓ Piezo=1.51 C/m² — strong χ⁽²⁾ proxy,1,0.4481,0.2128,1.641,0.4481,0.5316,0.5274
mp-3881,BaZnF4,4.5431,0.0,-3.391740702500005,5.175770730999138,mm2,Cmc2_1,Orthorhombic,3,12,"['Ba', 'F', 'Zn']",True,1.51717,1.5812619496254674,25.15932208,2.500389353333334,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.54 eV — transparent at 775nm | △ n=1.58 — weak confinement | ✓ Piezo=1.52 C/m² — strong χ⁽²⁾ proxy,1,0.4648,0.2564,1.626,0.4648,0.5158,0.5269
mp-556489,Ta2SnO6,2.2854,0.0,-2.9833550249629632,7.940150253016469,m,Cc,Monoclinic,3,18,"['O', 'Sn', 'Ta']",True,2.661785951072309,2.4605956001156715,61.34003140376408,6.054530707308601,9,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.29 eV — marginal TPA risk | ✓ n=2.46 — ideal waveguide confinement | ✓ Piezo=2.66 C/m² — strong χ⁽²⁾ proxy,1,0.6538,0.0681,2.43,0.6538,0.5875,0.5265
mp-19219,Li3VO4,4.0337,0.0,-2.502745246250001,2.6975068595904634,mm2,Pmn2_1,Orthorhombic,3,16,"['Li', 'O', 'V']",True,1.458806307156642,1.7817356528583768,6.679845693333334,3.1745819366666663,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 4.03 eV — transparent at 775nm | △ n=1.78 — weak confinement | ✓ Piezo=1.46 C/m² — strong χ⁽²⁾ proxy,1,0.4211,0.1792,1.61,0.4211,0.5441,0.5264
mp-558917,LiMoIO6,2.2334,0.0,-1.629628976481482,4.157636343235878,2,P2_1,Monoclinic,4,18,"['I', 'Li', 'Mo', 'O']",True,2.58179204940998,2.0771062442735087,13.082027796666663,4.31437035,9,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.23 eV — marginal TPA risk | ✓ n=2.08 — ideal waveguide confinement | ✓ Piezo=2.58 C/m² — strong χ⁽²⁾ proxy,1,0.6902,0.1131,2.413,0.6902,0.5695,0.5259
mp-1219606,RbSbMoO6,2.428298002665127,0.0,-2.039864508055555,4.667216292246005,mm2,Ima2,Orthorhombic,4,18,"['Mo', 'O', 'Rb', 'Sb']",True,2.413194322096742,2.0825547203694983,19.739973953333077,4.337034163333279,9,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.43 eV — marginal TPA risk | ✓ n=2.08 — ideal waveguide confinement | ✓ Piezo=2.41 C/m² — strong χ⁽²⁾ proxy,1,0.6443,0.1122,2.312,0.6443,0.5698,0.5225
mp-1210431,Na2MgGeO4,3.2678000000000003,0.0,-2.373618289094827,3.0862619747507583,m,Pc,Monoclinic,4,16,"['Ge', 'Mg', 'Na', 'O']",True,1.266284524715846,1.6536196227266615,5.784390663333333,2.734457856666667,10,✓ Noncentro (m) — χ⁽²⁾ allowed | ✓ Gap 3.27 eV — transparent at 775nm | △ n=1.65 — weak confinement | ✓ Piezo=1.27 C/m² — strong χ⁽²⁾ proxy,1,0.3794,0.2242,1.43,0.3794,0.5274,0.5204
mp-5012,Li2SiO3,5.0766,0.0,-2.882894919444446,2.572720379057695,mm2,Cmc2_1,Orthorhombic,3,12,"['Li', 'O', 'Si']",True,1.229796554028348,1.66329074527977,11.811551493333337,2.766536103333333,10,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 5.08 eV — transparent at 775nm | △ n=1.66 — weak confinement | ✓ Piezo=1.23 C/m² — strong χ⁽²⁾ proxy,1,0.3674,0.2203,1.398,0.3674,0.5288,0.5193
